,Image Name,PSNR,SSIM,CC
264,extracted_from_watermarked_image_image0314artwork.png,41.27373602289177,0.9876913628795488,0.9998243478986014
265,extracted_from_watermarked_image_image0315artwork.png,39.563845043970744,0.9928227485424745,0.9997145916589458
266,extracted_from_watermarked_image_image0316artwork.png,39.55991406540853,0.9855987313340994,0.9997347174192355
267,extracted_from_watermarked_image_image0317artwork.png,38.767479526145564,0.9828526060460412,0.9996859979909662
268,extracted_from_watermarked_image_image0318artwork.png,38.59970301827494,0.9845241709997352,0.9996544793609872
269,extracted_from_watermarked_image_image0319artwork.png,40.92786438421818,0.9846597191689788,0.9998097989159487
270,extracted_from_watermarked_image_image0320artwork.png,38.61469040106972,0.9854296724207338,0.9996544541580689
271,extracted_from_watermarked_image_image0321artwork.png,29.23787779225225,0.9631837347138165,0.9969477434375038
272,extracted_from_watermarked_image_image0322artwork.png,32.61647041922808,0.9803960379840171,0.9985512213325302
273,extracted_from_watermarked_image_image0323artwork.png,32.03501235360448,0.9763226767385821,0.9987449255732407
274,extracted_from_watermarked_image_image0326artwork.png,24.070211110887342,0.963186287605199,0.9904482319916316
275,extracted_from_watermarked_image_image0327artwork.png,41.727490563944116,0.9883078702627444,0.9998383642477261
276,extracted_from_watermarked_image_image0329artwork.png,34.69682025463787,0.9829821962380509,0.9992444512795853
277,extracted_from_watermarked_image_image0329artwork.png,29.2865083786498,0.9842058506303241,0.9971992581737977
